"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001667","ameboidal-type cell migration","6/82","256/18860",0.0234375,5.390625,4.67395742661739,0.000872658996414664,0.0405254324188664,0.0334276565507235,"SOX10/FAT2/FGF2/TACR1/EDN3/MIR145",6
"GO:0051781","positive regulation of cell division","4/82","99/18860",0.0404040404040404,9.29292929292929,5.46687516756195,0.000913169047217456,0.0408455919523023,0.0336917421455302,"BIRC5/CDC6/FGF2/PTN",4
"GO:1901987","regulation of cell cycle phase transition","8/82","468/18860",0.0170940170940171,3.93162393162393,4.24383309029674,0.000968408865922373,0.0408455919523023,0.0336917421455302,"FAM83D/BIRC5/AURKA/UBE2C/CCNE2/CDC6/TP63/FAM107A",8
"GO:1900271","regulation of long-term synaptic potentiation","3/82","45/18860",0.0666666666666667,15.3333333333333,6.361256908035,0.000985401491509177,0.0408455919523023,0.0336917421455302,"PTN/NSG1/FAM107A",3
"GO:0060525","prostate glandular acinus development","2/82","11/18860",0.181818181818182,41.8181818181818,8.94844205696131,0.00100125632171041,0.0408455919523023,0.0336917421455302,"SFRP1/TP63",2
"GO:2000271","positive regulation of fibroblast apoptotic process","2/82","11/18860",0.181818181818182,41.8181818181818,8.94844205696131,0.00100125632171041,0.0408455919523023,0.0336917421455302,"SFRP1/TP63",2
"GO:0030856","regulation of epithelial cell differentiation","5/82","177/18860",0.0282485875706215,6.49717514124294,4.8556177380574,0.00104754282873529,0.0408455919523023,0.0336917421455302,"OSR1/ATOH8/FGF2/TP63/CLDN5",5
"GO:0001990","regulation of systemic arterial blood pressure by hormone","3/82","47/18860",0.0638297872340425,14.6808510638298,6.2054689270831,0.00111901081394141,0.0408455919523023,0.0336917421455302,"AVPR2/TACR1/EDN3",3
"GO:0045840","positive regulation of mitotic nuclear division","3/82","47/18860",0.0638297872340425,14.6808510638298,6.2054689270831,0.00111901081394141,0.0408455919523023,0.0336917421455302,"AURKA/UBE2C/EDN3",3
"GO:1902692","regulation of neuroblast proliferation","3/82","47/18860",0.0638297872340425,14.6808510638298,6.2054689270831,0.00111901081394141,0.0408455919523023,0.0336917421455302,"SOX10/FGF2/PTN",3
"GO:0030216","keratinocyte differentiation","5/82","180/18860",0.0277777777777778,6.38888888888889,4.80052388487242,0.00112898587195653,0.0408455919523023,0.0336917421455302,"KRT14/KRT17/KRT5/TP63/KLK5",5
"GO:0050886","endocrine process","4/82","105/18860",0.0380952380952381,8.76190476190476,5.27042956904017,0.00113698338942858,0.0408455919523023,0.0336917421455302,"ECRG4/AVPR2/TACR1/EDN3",4
"GO:1901992","positive regulation of mitotic cell cycle phase transition","4/82","105/18860",0.0380952380952381,8.76190476190476,5.27042956904017,0.00113698338942858,0.0408455919523023,0.0336917421455302,"BIRC5/UBE2C/CCNE2/CDC6",4
"GO:1904672","regulation of somatic stem cell population maintenance","2/82","12/18860",0.166666666666667,38.3333333333333,8.54862651714076,0.00119811919709425,0.0422447953938416,0.0348458838609087,"TP63/MIR145",2
"GO:0045933","positive regulation of muscle contraction","3/82","50/18860",0.06,13.8,5.98883245221618,0.00134000054249931,0.0463514734903144,0.0382333029895782,"NPY2R/TACR1/EDN3",3
"GO:0097305","response to alcohol","6/82","280/18860",0.0214285714285714,4.92857142857143,4.37655513245972,0.00138297100352268,0.0463514734903144,0.0382333029895782,"UCP1/FGF2/NEFL/SFRP1/CLDN5/TACR1",6
"GO:0050673","epithelial cell proliferation","8/82","496/18860",0.0161290322580645,3.70967741935484,4.04125614051282,0.00140286873691984,0.0463514734903144,0.0382333029895782,"OSR1/ATOH8/NGFR/FGF2/PTN/SFRP1/TP63/TACR1",8
"GO:1900272","negative regulation of long-term synaptic potentiation","2/82","13/18860",0.153846153846154,35.3846153846154,8.19513893640305,0.00141196715464193,0.0463514734903144,0.0382333029895782,"PTN/FAM107A",2
"GO:0048144","fibroblast proliferation","4/82","114/18860",0.0350877192982456,8.07017543859649,5.0034538558686,0.00154098899808146,0.0497295432601202,0.0410197249801522,"E2F8/CDC6/NGFR/SFRP1",4
